candidate_row_id,acquisition_batch_rank,batch_role,country,wave,idno,concept,required_for,candidate_files,candidate_raw_variable,candidate_harmonized_variables,template_raw_label,metadata_confidence,ddi_match_status,ddi_match_count,ddi_file_ids,ddi_file_names,ddi_file_descriptions,ddi_variable_names,ddi_variable_labels,ddi_interval,ddi_format_types,ddi_valid_counts,ddi_invalid_counts,ddi_min_values,ddi_max_values,ddi_range_units,ddi_category_count,ddi_category_preview,official_metadata_evidence_status,raw_value_verification_status,promotion_guardrail
1016,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,main_financial_sample,REC003,a15,oop_health_expenditure,Number of nights spent in a private hospital in past 4 weeks,moderate,ddi_variable_and_file_match,1,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",a15,Number of nights spent in a private hospital in past 4 weeks,discrete,numeric,0,448,,,,1,Sysmiss= (n=448),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1017,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,main_financial_sample,REC003,a16,oop_health_expenditure,Cost of stay at private hospital,moderate,ddi_variable_and_file_match,1,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",a16,Cost of stay at private hospital,discrete,numeric,1,447,0,0,REAL,2,0= (n=1); Sysmiss= (n=447),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1018,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,main_financial_sample,REC003,a19,oop_health_expenditure,Amount spent for medicines in past 4 weeks at public sources,moderate,ddi_variable_and_file_match,1,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",a19,Amount spent for medicines in past 4 weeks at public sources,contin,numeric,38,410,0,900,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1019,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,main_financial_sample,REC003,a20,oop_health_expenditure,Amount spent for medicines in past 4 weeks at private sources,moderate,ddi_variable_and_file_match,1,F3,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",a20,Amount spent for medicines in past 4 weeks at private sources,contin,numeric,42,406,0,3000,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1020,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,psu_cluster,survey_design_robustness,EXP97,Cluster,psu_or_cluster_id,(=parish*100000+constit*1000+en,high,ddi_variable_and_file_match,1,F49,EXP97.NSDstat,JSLC Constructed Dataset 1997,Cluster,(=parish*100000+constit*1000+en,contin,numeric,2020,0,101028,1408067,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1021,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC033,m03,coping_borrowed,Amount borrowed during the past year?,high,ddi_variable_and_file_match,1,F33,REC033.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",m03,Amount borrowed during the past year?,contin,numeric,175,1086,200,800000,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1022,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC036,n804n,coping_borrowed,Do members of the household have Credit Union (No),high,ddi_variable_and_file_match,1,F36,REC036.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",n804n,Do members of the household have Credit Union (No),discrete,numeric,0,1976,,,,1,Sysmiss= (n=1976),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1023,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC036,n804y,coping_borrowed,Do members of the household have Credit Union (Yes),high,ddi_variable_and_file_match,1,F36,REC036.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",n804y,Do members of the household have Credit Union (Yes),discrete,numeric,0,1976,,,,1,Sysmiss= (n=1976),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1024,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC040,o01,coping_borrowed,"Has any member of the household borrowed money from a bank, business, cooperative, government agency, money lender, relative or any other individual or institution that has not yet been repaid?",high,ddi_variable_and_file_match,1,F40,REC040.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",o01,"Has any member of the household borrowed money from a bank, business, cooperative, government agency, money lender, relative or any other individual or institution that has not yet been repaid?",discrete,numeric,1992,12,1,3,REAL,4,1=Yes (n=203); 2=No (n=1737); 3=Don't know (n=52); Sysmiss= (n=12),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1025,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC041,agency,coping_borrowed,Credit Agency,high,ddi_variable_and_file_match,1,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",agency,Credit Agency,discrete,numeric,214,8,1,15,REAL,16,1=Bank (n=29); 2=Insurance company (n=1); 3=Government agenc (n=8); 4=Co-op credit union (n=33); 5=Other cooperatives (n=7); ... +11 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1026,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC041,purpose,coping_borrowed,Purpose for which loan was taken,high,ddi_variable_and_file_match,1,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",purpose,Purpose for which loan was taken,discrete,numeric,205,17,1,11,REAL,12,1=Development of farm (n=13); 2=Development of business/trade (n=13); 3=Current operational expenses on farm (n=0); 4=Current operational expenses on business/trade (n=5); 5=Educational expenses (n=21); ... +7 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1027,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC041,year,coping_borrowed,Year when loan was taken,high,ddi_variable_and_file_match,1,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",year,Year when loan was taken,discrete,numeric,209,13,84,97,REAL,13,84= (n=1); 86= (n=1); 88= (n=2); 89= (n=1); 90= (n=2); ... +8 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1028,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC043,framt,coping_borrowed,Payments on loan from friends - Total amount due,high,ddi_variable_and_file_match,1,F42,REC043.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",framt,Payments on loan from friends - Total amount due,contin,numeric,11,13,0,10000,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1029,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC043,frpay,coping_borrowed,Payments on loan from friends - Number of payments,high,ddi_variable_and_file_match,1,F42,REC043.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",frpay,Payments on loan from friends - Number of payments,discrete,numeric,12,12,0,3,REAL,5,0= (n=1); 1= (n=3); 2= (n=7); 3= (n=1); Sysmiss= (n=12),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1030,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC043,hsamt,coping_borrowed,House Loan - Total amount due,high,ddi_variable_and_file_match,1,F42,REC043.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",hsamt,House Loan - Total amount due,contin,numeric,2,22,0,250000,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1031,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC043,hspay,coping_borrowed,House Loan - Number of payments,high,ddi_variable_and_file_match,1,F42,REC043.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",hspay,House Loan - Number of payments,discrete,numeric,6,18,0,18,REAL,6,0= (n=1); 1= (n=1); 2= (n=2); 5= (n=1); 18= (n=1); ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1032,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC043,mvamt,coping_borrowed,Motor Vehicle Loan - Total amount due,high,ddi_variable_and_file_match,1,F42,REC043.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",mvamt,Motor Vehicle Loan - Total amount due,contin,numeric,4,20,0,70000,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1033,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC015,d8a1,agriculture_livelihood,"Does this household operate any household enterprises for example agriculture, trade, or production of non-agricultural goods and services?",moderate,ddi_variable_and_file_match,1,F15,REC015.NSDstat,"Part D: Employment and Earnings, from the questionnaire Jamaica Survey of Living Conditions 1997",d8a1,"Does this household operate any household enterprises for example agriculture, trade, or production of non-agricultural goods and services?",discrete,numeric,2011,4,1,2,REAL,3,1=Yes (n=680); 2=No (n=1331); Sysmiss= (n=4),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1034,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC038,n901n,agriculture_livelihood,Do the members of your household have agricultural land (No),moderate,ddi_variable_and_file_match,1,F38,REC038.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",n901n,Do the members of your household have agricultural land (No),discrete,numeric,0,2001,,,,1,Sysmiss= (n=2001),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1035,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC038,n901y,agriculture_livelihood,Do the members of your household have agricultural land (Yes),moderate,ddi_variable_and_file_match,1,F38,REC038.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",n901y,Do the members of your household have agricultural land (Yes),discrete,numeric,0,2001,,,,1,Sysmiss= (n=2001),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1036,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,REC038,n907n,agriculture_livelihood,Do the members of your household have Fish Farms (No),moderate,ddi_variable_and_file_match,1,F38,REC038.NSDstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",n907n,Do the members of your household have Fish Farms (No),discrete,numeric,0,2001,,,,1,Sysmiss= (n=2001),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1037,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,strata,survey_design_robustness,REC033,strat,strata,Strategy Employed,high,ddi_variable_and_file_match,1,F33,REC033.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",strat,Strategy Employed,discrete,numeric,1261,0,1,5,REAL,5,1= (n=193); 2= (n=42); 3= (n=826); 4= (n=167); 5= (n=33),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1038,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,main_financial_sample,REC001,int_date,interview_date_or_survey_month,Interview Date,high,ddi_variable_and_file_match,1,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,int_date,Interview Date,contin,numeric,2019,1,10697,310597,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1039,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,ANNUAL;EDTOTALS;REC001,edwght,household_weight_or_person_weight,Non-response weight for E.D.,high,ddi_variable_and_file_match,3,F1;F47;F48,REC001.NSDstat;ANNUAL.NSDstat;EDTOTALS.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997;JSLC Constructed Dataset 1997,edwght,Non-response weight for E.D.,contin,numeric,2020;160,0,1,2.667,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1040,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,NUTR97,waz,household_weight_or_person_weight;age,Weight for age Z-score,high,ddi_variable_and_file_match,1,F61,NUTR97.NSDstat,JSLC Constructed Anthropometric Dataset 1997,waz,Weight for age Z-score,contin,numeric,769,0,-8.52,9.99,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1041,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,NUTR97,weight,household_weight_or_person_weight,Child's weight in kilograms,high,ddi_variable_and_file_match,1,F61,NUTR97.NSDstat,JSLC Constructed Anthropometric Dataset 1997,weight,Child's weight in kilograms,contin,numeric,753,16,1.3,84.6,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1042,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,NUTR97,whz,household_weight_or_person_weight,Weight for height Z-score,high,ddi_variable_and_file_match,1,F61,NUTR97.NSDstat,JSLC Constructed Anthropometric Dataset 1997,whz,Weight for height Z-score,contin,numeric,769,0,-9.98,9.99,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1043,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,REC007,c021,household_weight_or_person_weight,Weight at birth (lbs),high,ddi_variable_and_file_match,1,F7,REC007.NSDstat,"Part C: For all children 0-59 months, from the questionnaire Jamaica Survey of Living Conditions 1997",c021,Weight at birth (lbs),discrete,numeric,666,149,1,11,REAL,12,1= (n=2); 2= (n=4); 3= (n=12); 4= (n=14); 5= (n=51); ... +7 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1044,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,REC007,c022,household_weight_or_person_weight,Weight at birth (ozs),high,ddi_variable_and_file_match,1,F7,REC007.NSDstat,"Part C: For all children 0-59 months, from the questionnaire Jamaica Survey of Living Conditions 1997",c022,Weight at birth (ozs),discrete,numeric,655,160,0,15,REAL,17,0= (n=140); 1= (n=13); 2= (n=46); 3= (n=26); 4= (n=64); ... +12 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1045,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,REC007,c07,household_weight_or_person_weight,Weight in Kg,high,ddi_variable_and_file_match,1,F7,REC007.NSDstat,"Part C: For all children 0-59 months, from the questionnaire Jamaica Survey of Living Conditions 1997",c07,Weight in Kg,contin,numeric,766,49,1.3,84.6,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1046,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,total_consumption_or_income,main_financial_sample,ANNUAL,cons,total_consumption_or_income,Annual Consumption Expenditure,moderate,ddi_variable_and_file_match,1,F47,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,cons,Annual Consumption Expenditure,contin,numeric,2020,0,6527.115,1460677.688,REAL,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1047,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,care_or_barrier,double_failure_sample,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l15,PAID FOR MED OR TREATMENT WHILE,discrete,numeric,92;27,5555;3394,,,,6,1=; 2=; Sysmiss=; 1=; 2=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1048,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,care_or_barrier,double_failure_sample,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l16,AMT PAID FOR HOSPITAL TREATMENT,contin,numeric,22;9,5625;3412,0.3;10,999999;500,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1049,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,care_or_barrier,double_failure_sample,KADULT;KCHILD,a1l21,care_sought,PAY FOR CHECKUP/TESTS/TREATMENT,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l21,PAY FOR CHECKUP/TESTS/TREATMENT,discrete,numeric,291;248,5356;3173,,,,6,1=; 2=; Sysmiss=; 1=; 2=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1050,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,climate_geography,main_financial_sample,CORE,region,admin1_or_admin2,oblast of settlement,high,ddi_variable_and_file_match,1,F2,CORE,household characteristics,region,oblast of settlement,discrete,numeric,1937,,,,,7,1=; 2=; 3=; 4=; 5=; ... +2 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1051,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,climate_geography,main_financial_sample,KCOMM,a1x3,admin1_or_admin2,AREA OF ENUMERATION DISTRICT,moderate,ddi_variable_and_file_match,1,F8,KCOMM,Survey of Community and Social Infrastructure,a1x3,AREA OF ENUMERATION DISTRICT,contin,numeric,149,64,0.001,100000,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1052,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,climate_geography,main_financial_sample,KCOMM,a1xc3,admin1_or_admin2,# OF CENSUS DISTRICT,moderate,ddi_variable_and_file_match,1,F8,KCOMM,Survey of Community and Social Infrastructure,a1xc3,# OF CENSUS DISTRICT,contin,numeric,155,58,1,43,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1053,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,CONADULT;KINDIV,age,age,age;AGE IN YEAR,high,ddi_variable_and_file_match,2,F10;F1,KINDIV;CONADULT,household demographic and relationship variables (individual level);adult characteristics,age,AGE IN YEAR;age,contin,numeric,9547;5647,,14,103,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1054,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,CONADULT,edlevel,education,education level,high,ddi_variable_and_file_match,1,F1,CONADULT,adult characteristics,edlevel,education level,discrete,numeric,5623,24,,,,6,1=; 2=; 3=; 4=; 5=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1055,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,CONADULT,gender,sex,gender,high,ddi_variable_and_file_match,1,F1,CONADULT,adult characteristics,gender,gender,discrete,numeric,5647,,,,,2,1=; 2=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1056,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,CONADULT,hhead,household_head_marker,household head status,high,ddi_variable_and_file_match,1,F1,CONADULT,adult characteristics,hhead,household head status,discrete,numeric,5647,,,,,2,=; 1=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1057,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,INCEXP,keduculx,education,education,high,ddi_variable_and_file_match,1,F3,INCEXP,income and expenditure,keduculx,education,contin,numeric,1937,,,31500,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1058,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,INCEXP,khhsize,household_size,household size,high,ddi_variable_and_file_match,1,F3,INCEXP,income and expenditure,khhsize,household size,discrete,numeric,1937,,,,,15,1=; 2=; 3=; 4=; 5=; ... +10 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1059,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT;KCHILD,a1h5,sex,RESPONDENT_S SEX,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1h5,RESPONDENT_S SEX,discrete,numeric,5647;3421,,,,,4,1=; 2=; 1=; 2=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1060,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT;KCHILD,a1i18,education,FATHER_S HIGHEST GRADE COMPLETE,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1i18,FATHER_S HIGHEST GRADE COMPLETE,contin,numeric,4298;407,1349;3014,,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1061,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT;KCHILD,a1i21,education,MOTHER_S HIGHEST GRADE COMPLETE,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1i21,MOTHER_S HIGHEST GRADE COMPLETE,contin,numeric,3842;151,1805;3270,,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
