acquisition_batch_rank,batch_role,campaign_phase,threshold_role,country,wave,idno,requirement_id,concept,review_rank_within_wave,review_rank_within_requirement_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,required_for,is_financial_core,is_double_failure_core,is_design_core,raw_receipt_status,receipt_original_file_count,current_concept_gate,raw_file_status,raw_variable_status,verification_status,first_pass_review_status,post_download_review_action
11,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Jamaica,1997,JAM_1997_SLC_v01_M,missing_skip_units_recall,care_or_barrier,28,2,REC003,a10,care_sought,Cost at private health facility for all visits made during the past 4 weeks,high,health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
11,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Jamaica,1997,JAM_1997_SLC_v01_M,missing_skip_units_recall,survey_timing,29,1,REC001,int_date,interview_date_or_survey_month,Interview Date,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
11,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Jamaica,1997,JAM_1997_SLC_v01_M,missing_skip_units_recall,climate_geography,30,1,ANNUAL;EDTOTALS;HEADS;HHSIZE;REC001,district,admin1_or_admin2,Enumeration District Number,high,explicit administrative geography or cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
11,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Jamaica,1997,JAM_1997_SLC_v01_M,missing_skip_units_recall,climate_geography,31,2,EDTOTALS;REC001,region,admin1_or_admin2,Sampling Region,high,explicit administrative geography or cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_merge_keys,household_id,1,1,CONADULT;CORE;KADIET;KADULT;KCHDIET;KCHILD;KHHLD;KINDIV;KINDIVH;KYGPOV,hid,hhid,household identification number;Household ID,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_merge_keys,household_id,2,2,INCEXP,khid,hhid,household identification number,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_merge_keys,demographics,3,1,CONADULT;KINDIV,age,age,age;AGE IN YEAR,high,explicit age evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_merge_keys,demographics,4,2,CONADULT,edlevel,education,education level,high,explicit education evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_survey_design,survey_weight,5,1,KADULT;KCHILD,a1m1,household_weight_or_person_weight,RESPONDENT_S WEIGHT IN KGS,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_survey_design,survey_weight,6,2,KADULT;KCHILD,a1m37_2,household_weight_or_person_weight,ON WEIGHT CONTROL FOR DIABETES?,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_survey_design,psu_cluster,7,1,,,psu;cluster_id,,metadata_candidate_from_concept_checklist,,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_missing_metadata_candidate,no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_survey_design,strata,8,1,,,strata,,metadata_candidate_from_concept_checklist,,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_missing_metadata_candidate,no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,consumption_or_income_aggregate,total_consumption_or_income,9,1,INCEXP,khomcx,total_consumption_or_income,home consumption expenditure,moderate,budget concept present but aggregate status requires raw/codebook check,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,oop_health_expenditure,10,1,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,oop_health_expenditure,11,2,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,illness_need_care_access,health_need,12,1,KADULT;KCHILD,a1l24,illness_or_injury_need,DAYS MISSED B/C OF ILLNESS LAST,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,illness_need_care_access,health_need,13,2,KHHLD,af14_4a,illness_or_injury_need,EARNED $ FROM SICK PAY IN PAST,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,illness_need_care_access,care_or_barrier,14,1,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,health payment/expenditure evidence;health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,illness_need_care_access,care_or_barrier,15,2,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,health payment/expenditure evidence;health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,illness_need_care_access,insurance,16,1,,,health_insurance,,metadata_candidate_from_concept_checklist,,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_missing_metadata_candidate,no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,survey_timing,survey_timing,17,1,CORE,month,interview_date_or_survey_month,month of interview,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,survey_timing,survey_timing,18,2,KADULT;KCHILD,a1h7_2,interview_date_or_survey_month,MONTH OF INTERVIEW,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,geography_climate_linkage,climate_geography,19,1,CORE,region,admin1_or_admin2,oblast of settlement,high,explicit administrative geography or cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,geography_climate_linkage,climate_geography,20,2,KCOMM,a1x3,admin1_or_admin2,AREA OF ENUMERATION DISTRICT,moderate,geography wording present but raw role requires verification,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,household_id,21,1,CONADULT;CORE;KADIET;KADULT;KCHDIET;KCHILD;KHHLD;KINDIV;KINDIVH;KYGPOV,hid,hhid,household identification number;Household ID,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,household_id,22,2,INCEXP,khid,hhid,household identification number,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,survey_weight,23,1,KADULT;KCHILD,a1m1,household_weight_or_person_weight,RESPONDENT_S WEIGHT IN KGS,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,survey_weight,24,2,KADULT;KCHILD,a1m37_2,household_weight_or_person_weight,ON WEIGHT CONTROL FOR DIABETES?,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,total_consumption_or_income,25,1,INCEXP,khomcx,total_consumption_or_income,home consumption expenditure,moderate,budget concept present but aggregate status requires raw/codebook check,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,oop_health_expenditure,26,1,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,oop_health_expenditure,27,2,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,health payment/expenditure evidence;health-care access/barrier evidence,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,health_need,28,1,KADULT;KCHILD,a1l24,illness_or_injury_need,DAYS MISSED B/C OF ILLNESS LAST,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,health_need,29,2,KHHLD,af14_4a,illness_or_injury_need,EARNED $ FROM SICK PAY IN PAST,high,explicit illness/injury/need evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,care_or_barrier,30,1,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,health payment/expenditure evidence;health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,care_or_barrier,31,2,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,health payment/expenditure evidence;health-care access/barrier evidence,double_failure_sample,0,1,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,survey_timing,32,1,CORE,month,interview_date_or_survey_month,month of interview,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,survey_timing,33,2,KADULT;KCHILD,a1h7_2,interview_date_or_survey_month,MONTH OF INTERVIEW,high,explicit interview date/month/year evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,climate_geography,34,1,CORE,region,admin1_or_admin2,oblast of settlement,high,explicit administrative geography or cluster evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
12,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,missing_skip_units_recall,climate_geography,35,2,KCOMM,a1x3,admin1_or_admin2,AREA OF ENUMERATION DISTRICT,moderate,geography wording present but raw role requires verification,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
13,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_merge_keys,household_id,1,1,,,hhid,,metadata_candidate_from_concept_checklist,,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_missing_metadata_candidate,no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
13,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_merge_keys,demographics,2,1,FINAL_PREF,depratio3,age,#dep age ![16 - 64]/# of age [16-64],high,explicit age evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
13,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_merge_keys,demographics,3,2,FINAL_PREF,educatn,education,Expenditures in education,high,explicit education evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
13,sixth_country_backup_candidate,phase_2_sixth_country_financial_protection_backup,candidate_for_6th_financial_protection_country,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_survey_design,survey_weight,4,1,S20,v20_07,household_weight_or_person_weight,"{20.07} weight (kgs, 1 decimal)",high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
