acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,is_financial_core,is_double_failure_core,is_design_core,metadata_support_status,high_confidence_rows,moderate_confidence_rows,candidate_files,candidate_variables,minimum_raw_evidence_needed,verification_action,raw_file_status,raw_variable_status,current_concept_gate,fill_raw_file_used,fill_raw_variable_used,fill_value_label_pass,fill_unit_or_recall_pass,fill_merge_key_pass,fill_sample_level_pass,fill_missing_code_pass,fill_promote_to_harmonization_recipe,review_notes
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,care_or_barrier,double_failure_sample,0,1,0,metadata_supported_raw_unverified,3,0,REC003;REC004,a09;a10;a25,care-seeking or reason/barrier for not seeking care,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,climate_geography,main_financial_sample,1,0,1,metadata_supported_raw_unverified,7,2,ANNUAL;EDTOTALS;HEADS;HHSIZE;REC001;EXP97;LABORF,district;region;Edsize;Enumdis,"admin geography, cluster, or GPS quality sufficient for climate linkage","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,demographics,covariates_and_subgroups,0,0,0,metadata_supported_raw_unverified,30,4,ANNUAL;EDTOTALS;HEADS;HHSIZE;LABORF;NUTR97;REC007;REC034;REC047;REC027,hhsize1;hhsize2;edfem;edmale;age;relation;sex;adfem;admale;child;Age;Q320;Q321;Q421;Q422;Q514,age/sex/education/household structure/assets for adjustment and heterogeneity,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,health_need,double_failure_sample,0,1,0,metadata_supported_raw_unverified,6,0,REC002;REC003,a01;a02;a03;a04;a05;a17,"illness, injury, symptom, or other health-need denominator","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,household_id,harmonization,0,0,1,missing_from_metadata,0,0,,,household identifier available for module merges,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,insurance,covariates_and_subgroups,0,0,0,metadata_supported_raw_unverified,1,0,REC003,a21,"insurance or coverage variable, if available","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,oop_health_expenditure,main_financial_sample,1,0,0,metadata_supported_raw_unverified,0,8,REC003,a11;a12;a13;a14;a15;a16;a19;a20,out-of-pocket health spending amount with unit and recall period,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,psu_cluster,survey_design_robustness,0,0,1,metadata_supported_raw_unverified,1,0,EXP97,Cluster,"PSU, cluster, or enumeration area identifier for variance/clustering","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,0,0,0,metadata_supported_raw_unverified,12,10,REC033;REC036;REC040;REC041;REC043;REC015;REC038;REC044,m03;n804n;n804y;o01;agency;purpose;year;framt;frpay;hsamt;hspay;mvamt;d8a1;n901n;n901y;n907n,"shock, agriculture/livelihood, coping, or food-insecurity variable","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,strata,survey_design_robustness,0,0,1,metadata_supported_raw_unverified,1,0,REC033,strat,strata identifier if survey design requires it,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,survey_timing,main_financial_sample,1,0,1,metadata_supported_raw_unverified,1,0,REC001,int_date,interview date/month or documented fieldwork month for climate lags,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,survey_weight,main_financial_sample,1,0,1,metadata_supported_raw_unverified,9,0,ANNUAL;EDTOTALS;NUTR97;REC001;REC007,edwght;waz;weight;whz;c021;c022;c07,household or person survey weight appropriate to the outcome unit,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,total_consumption_or_income,main_financial_sample,1,0,0,metadata_supported_raw_unverified,0,1,ANNUAL,cons,survey-team aggregate preferred; otherwise documented reconstruction components,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,care_or_barrier,double_failure_sample,0,1,0,metadata_supported_raw_unverified,6,0,KADULT;KCHILD,a1l15;a1l16;a1l21,care-seeking or reason/barrier for not seeking care,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,climate_geography,main_financial_sample,1,0,1,metadata_supported_raw_unverified,1,2,CORE;KCOMM,region;a1x3;a1xc3,"admin geography, cluster, or GPS quality sufficient for climate linkage","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,0,0,0,metadata_supported_raw_unverified,39,2,CONADULT;INCEXP;KADULT;KCHILD;KCOMM;KINDIV;KINDIVH,age;edlevel;gender;hhead;keduculx;khhsize;a1h5;a1i18;a1i21;a1m55;a1m62;a1n8_12;a1n8_13;a1k2;a1m81;a1x63_7a,age/sex/education/household structure/assets for adjustment and heterogeneity,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,health_need,double_failure_sample,0,1,0,metadata_supported_raw_unverified,4,0,KADULT;KCHILD;KHHLD,a1l24;af14_4a;af14_4b,"illness, injury, symptom, or other health-need denominator","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,0,0,1,metadata_supported_raw_unverified,16,0,CONADULT;CORE;INCEXP;KADIET;KADULT;KCHDIET;KCHILD;KHHLD;KINDIV;KINDIVH,hid;khid;hhid;a1h3;aa3,household identifier available for module merges,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,insurance,covariates_and_subgroups,0,0,0,missing_from_metadata,0,0,,,"insurance or coverage variable, if available","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,1,0,0,metadata_supported_raw_unverified,5,4,KADULT;KCHILD;KHHLD,a1l15;a1l16;ae15_1b;a1l14;ae20_6a;ae20_6b,out-of-pocket health spending amount with unit and recall period,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,psu_cluster,survey_design_robustness,0,0,1,missing_from_metadata,0,0,,,"PSU, cluster, or enumeration area identifier for variance/clustering","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,0,0,0,metadata_supported_raw_unverified,5,56,KADULT;KCOMM;KHHLD;INCEXP;KCHILD,a1j11;a1x84_4;ac15_2;af14_13a;af14_13b;kselfeay;a1j92;a1k10;a1k9;ad7_10a;ad7_10b;ad7_11a;ad7_11b;ad7_12a;ad7_12b;ad7_13a,"shock, agriculture/livelihood, coping, or food-insecurity variable","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,strata,survey_design_robustness,0,0,1,missing_from_metadata,0,0,,,strata identifier if survey design requires it,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,survey_timing,main_financial_sample,1,0,1,metadata_supported_raw_unverified,4,0,CORE;KADULT;KCHILD;KHHLD,month;a1h7_2;aa4_2,interview date/month or documented fieldwork month for climate lags,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,survey_weight,main_financial_sample,1,0,1,metadata_supported_raw_unverified,6,0,KADULT;KCHILD,a1m1;a1m37_2;a1q3,household or person survey weight appropriate to the outcome unit,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
12,sixth_country_backup_candidate,Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,total_consumption_or_income,main_financial_sample,1,0,0,metadata_supported_raw_unverified,0,1,INCEXP,khomcx,survey-team aggregate preferred; otherwise documented reconstruction components,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,care_or_barrier,double_failure_sample,0,1,0,metadata_supported_raw_unverified,8,0,S08;S19,v08_14;v08_15;v08_17a;v08_17b;v08_17c;v08_23;v19_09,care-seeking or reason/barrier for not seeking care,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,climate_geography,main_financial_sample,1,0,1,metadata_supported_raw_unverified,4,12,FINAL_PREF;sample;S00;S01;S04;S13A1;S16;S17A;S17B;S21,district;region;v00_dist;v01_05a;v04_03a;v04_11a;v13_05;v16_08a;v17_07a;v17_18a;v21_04a;v21_dist;v21_dist_txt;v21_13a,"admin geography, cluster, or GPS quality sufficient for climate linkage","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,demographics,covariates_and_subgroups,0,0,0,metadata_supported_raw_unverified,73,5,FINAL_PREF;S00;S01;S07;S09A;S09C;S12;S13C3;S16;S17A,depratio3;educatn;head_age;head_educ;head_educ_1;head_educ_2;head_educ_3;head_educ_4;head_educ_5;head_fem;head_type;hhsize;hhsizeT;max_educ_fem;max_educ_fem_1;max_educ_fem_2,age/sex/education/household structure/assets for adjustment and heterogeneity,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,health_need,double_failure_sample,0,1,0,metadata_supported_raw_unverified,6,0,S08;S10A,v08_04;v08_05;v08_06;v08_11;v08_12;v10_01l,"illness, injury, symptom, or other health-need denominator","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,household_id,harmonization,0,0,1,missing_from_metadata,0,0,,,household identifier available for module merges,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,insurance,covariates_and_subgroups,0,0,0,missing_from_metadata,0,0,,,"insurance or coverage variable, if available","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",no_candidate_file_metadata,no_candidate_variable_metadata,blocked_missing_metadata_candidate,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,oop_health_expenditure,main_financial_sample,1,0,0,metadata_supported_raw_unverified,0,6,S08,v08_07a;v08_07b;v08_17a;v08_17b;v08_17c;v08_18,out-of-pocket health spending amount with unit and recall period,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,psu_cluster,survey_design_robustness,0,0,1,metadata_supported_raw_unverified,16,0,FINAL_PREF;S00;S21;S21x;anthro;sample;sys,xhpsu;v00_dist;v00_subw;v00_vdc;v00_ward;v00_zone;v21_dist;v21_dist_txt;v21_subw;v21_vdc;v21_vdc_txt;v21_ward;v21_13,"PSU, cluster, or enumeration area identifier for variance/clustering","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,0,0,0,metadata_supported_raw_unverified,19,63,S12;S14;S15A;S15B;S15C;S19;FINAL_PREF;S00;S02;S13A1,v12_11;v14_13;v14_25;v15_02;v15_03;v15_04a;v15_04b;v15_06;v15_07;v15_10;v15_15;v15_17a;v15_17b;v15_23;v15_30;v15_36,"shock, agriculture/livelihood, coping, or food-insecurity variable","inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,strata,survey_design_robustness,0,0,1,metadata_supported_raw_unverified,52,0,FINAL_PREF;S00;S01;S02;S03;S04;S05;S06A;S06B;S06C,stratum;xstra,strata identifier if survey design requires it,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,survey_timing,main_financial_sample,1,0,1,metadata_supported_raw_unverified,1,0,FINAL_PREF,Date,interview date/month or documented fieldwork month for climate lags,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,survey_weight,main_financial_sample,1,0,1,metadata_supported_raw_unverified,7,0,S20;anthro,v20_07;underwt;underwt_sev;waste;waste_sev;weight;whz,household or person survey weight appropriate to the outcome unit,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
13,sixth_country_backup_candidate,Nepal,"Living Standards Survey 2010-2011, Third Round",2010-2011,NPL_2010_LSS-III_v01_M,total_consumption_or_income,main_financial_sample,1,0,0,metadata_supported_raw_unverified,29,0,FINAL_PREF;S13E2;S19,sh_consdur_30;sh_consdur_7;sh_educatn_30;sh_educatn_7;sh_electric_30;sh_electric_7;sh_entrpinc;sh_farminc;sh_food_30;sh_food_7;sh_fuel_30;sh_fuel_7;sh_garbage_30;sh_garbage_7;sh_housinc;sh_nfood_30,survey-team aggregate preferred; otherwise documented reconstruction components,"inspect raw values, labels, merge keys, units, recall period, and missing codes before harmonization",raw_files_not_present,raw_variable_catalog_absent,blocked_raw_file_missing,,,,,,,,,
