download_priority_order,queue_role,country,wave,idno,requirement,candidate_rank,variable_name,variable_label,file_id,file_name,file_description,match_score,matched_terms,match_basis,official_metadata_status,raw_value_verification_status,promotion_guardrail
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,6,ctpline,Poverty line in 2009/10 constant prices,F100,pov2018_19,Consumption Aggregate,13,consumption aggregate;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,7,spline,Poverty line in 2009/10 constant prices,F100,pov2018_19,Consumption Aggregate,13,consumption aggregate;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,8,CEE02_1,Did the HH consume [ITEM]?,F97,GSEC15E,Household Questionnaire Section 15E: Non-consumption expenditure,12,consume;cons;file:consumption;file:expenditure,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,9,IncomeSource,Source of Income,F83,GSEC7_2,"Household Questionnaire Section 7: Source of income, financial decision making, savings, credit, borrowing, and banking in the past 12 months (cont)",10,income;file:income,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,10,CEB03,Did your HH consume [ITEM]?,F93,GSEC15B,Household Questionnaire Section 15B: Food and beverage,10,consume;cons;file:food,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,11,CEB04,How many days were [ITEM] consumed out of the last 7 days?,F93,GSEC15B,Household Questionnaire Section 15B: Food and beverage,10,consume;cons;file:food,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,12,CEB07,What is the total Value for [item] purchased for consumption at home,F93,GSEC15B,Household Questionnaire Section 15B: Food and beverage,10,consumption;cons;file:food,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,oop_health_expenditure,1,t33,T3-3. Have any health center staff ever talked to you about how to feed [CHILD’S,F78,GSEC6_3,Household Questionnaire Section 6_3,10,fee,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,oop_health_expenditure,2,t34,T3-4. When the health center staff talked to you about how to feed [CHILD’S NAME,F78,GSEC6_3,Household Questionnaire Section 6_3,10,fee,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,1,health_water_id,MAIN source of water at the facility (roster),F52,CSEC4L,Community/Facility Questionnaire Section 4L: Access to water at the health facility,23,health facility;health;facility;file:health;file:access,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,2,s4bq23,23. What is the distance from this health facility to the nearest ambulance? (KI,F43,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,19,health facility;health;facility;distance,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,3,s4bq26,26. What is the distance from this health facility to the nearest bank/microfina,F43,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,19,health facility;health;facility;distance,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,4,s4bq27,27. What is the distance from this health facility to the District Health Office,F43,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,19,health facility;health;facility;distance,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,5,s4bq28,28. What is the distance from this health facility to the nearest trading centre,F43,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,19,health facility;health;facility;distance,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,6,s2bq09,What is the most commonly used type of health facility for selected category,F25,CSEC2B,Community/Facility Questionnaire Section 2B: Client satisfaction with health facilities,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,7,s2bq10,Are patients well received in the health facility?,F25,CSEC2B,Community/Facility Questionnaire Section 2B: Client satisfaction with health facilities,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,8,healthservice_id,health service offered (roster),F44,CSEC4C,Community/Facility Questionnaire Section 4C: Services offered by this health facility,17,health facility;health;file:health,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,9,s4cq46,Is [SERVICE] offered at this health facility?,F44,CSEC4C,Community/Facility Questionnaire Section 4C: Services offered by this health facility,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,10,s4eq61,health facility experienced stock outs (first visit),F45,CSEC4D,Community/Facility Questionnaire Section 4D: Common disease reported at health facility,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,11,s4eq61_v2,health facility experienced stock outs (second visit),F45,CSEC4D,Community/Facility Questionnaire Section 4D: Common disease reported at health facility,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,12,s4fq65,"65. Do patients have to bring Drip/IV fluids for a visit to the health facility,",F46,CSEC4F,Community/Facility Questionnaire Section 4F: Items brought by patients visiting the health facility,17,health facility;health;facility;file:health,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,1,s1bq3b_v2,3B.VISIT2- Start Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,19,start time;visit;start;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,2,s1bq4b_v2,4B.VISIT2-Start Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,19,start time;visit;start;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,3,t0_entStartYear,YEAR,F90,GSEC12_2,Household Questionnaire Section 12: Non-crop farming household enterprises/activities (cont),18,year;start;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,4,month,Month of Interview,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,17,month of interview;month;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,5,month,Month of Interview,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,17,month of interview;month;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,6,s1bq2b,2B. Start Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,start time;start;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,7,s1bq2c,2C. End Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,end time;end;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,8,s1bq3a_v2,3A.VISIT2-Date of Interview (DD/MM/YYYY):,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,date of interview;date;visit,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,9,s1bq3b,3B. Start Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,start time;start;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,10,s1bq3c,3C. End Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,end time;end;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,11,s1bq4a_v2,4A.VISIT2-Date of Interview (DD/MM/YYYY):,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,date of interview;date;visit,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,12,s1bq4b,4B. Start Time:,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,15,start time;start;time,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,1,urban,7. Rural/Urban,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,21,rural urban;rural;urban;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,2,urban,7. Rural/Urban,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,21,rural urban;rural;urban;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,3,qurban,Quintiles based on rural/urban population,F100,pov2018_19,Consumption Aggregate,19,rural urban;rural;urban,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,4,regurb,RegionxRural/Urban,F100,pov2018_19,Consumption Aggregate,19,rural urban;region;rural;urban,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,5,urban,Rural/Urban,F100,pov2018_19,Consumption Aggregate,19,rural urban;rural;urban,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,6,district_code,District code,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,17,district code;district;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,7,s1aq07,7. Rural/Urban,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,17,rural urban;rural;urban;file:household,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,8,district,District code,F100,pov2018_19,Consumption Aggregate,15,district code;district,name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,9,region,"1 central, 2 eastern, 3 northern, 4 western",F1,AGSEC1,Agriculture Questionnaire Section 1: Household identification particulars,14,region;ea;file:household,file;label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,10,urban,"7. urban = 1, rural = 2",F1,AGSEC1,Agriculture Questionnaire Section 1: Household identification particulars,14,rural;urban;file:household,file;label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,11,regurb,4 Region by Urban /Rural,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,14,region;rural;urban;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,12,regurb,4 Region by Urban /Rural,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,14,region;rural;urban;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,1,HHID,Household Identifier 2015/16,F120,unps_geovars_2015_16,Anonymized georeferenced dataset.,27,household id;hhid;hh_id;household_id,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,2,pid,PERSON IDENTIFIER,F106,gsec2,Household round - gsec2 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,3,pid,PERSON IDENTIFIER,F107,gsec3,Household round - gsec3 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,4,pid,PERSON IDENTIFIER,F108,gsec4,Household round - gsec4 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,5,pid,PERSON IDENTIFIER,F109,gsec5,Household round - gsec5 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,6,pid,PERSON IDENTIFIER,F110,gsec6_1,Household round - gsec6_1 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,7,pid,PERSON IDENTIFIER,F111,gsec6_3,Household round - gsec6_3 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,8,pid,PERSON IDENTIFIER,F112,gsec8,Household round - gsec8 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,9,pid,PERSON IDENTIFIER,F96,gsec15bb_3,Household round - gsec15bb_3 data,25,person id;personid;person_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,10,PID,PERSON IDENTIFIER,F115,WSEC1A,Woman round - WSection 1A data,23,person id;personid;person_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,11,PID,PERSON IDENTIFIER,F116,WSEC2,Woman round - WSection 2 data,23,person id;personid;person_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,12,PID,PERSON IDENTIFIER,F117,WSEC3,Woman round - WSection 3 data,23,person id;personid;person_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,1,ea,Enumeration area,F83,gsec1,Household round - gsec1 data,21,enumeration area;ea;enumeration;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,2,h1aq5,Enumeration Area ( EA),F83,gsec1,Household round - gsec1 data,17,enumeration area;ea;enumeration;file:household,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,3,h1aq5,Enumeration Area ( EA),F1,AGSEC1,Agriculture round - AGSection 1 data,15,enumeration area;ea;enumeration,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,4,mult,Household weight,F1,AGSEC1,Agriculture round - AGSection 1 data,11,household weight;weight,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,5,HHMemDead,This person is dead or not,F106,gsec2,Household round - gsec2 data,10,ea;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,6,year,Year of Interview,F83,gsec1,Household round - gsec1 data,10,ea;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,7,ea,,F1,AGSEC1,Agriculture round - AGSection 1 data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,8,year,,F1,AGSEC1,Agriculture round - AGSection 1 data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,9,Health_Response,Health Response Status,F30,CSEC1A,Community round - CSection 1A data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,10,Reason_Comm_Org_Not_Done,Reason Community Organisations not done,F30,CSEC1A,Community round - CSection 1A data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,11,Reason_Edu_Not_Done,Reason Education was not done:,F30,CSEC1A,Community round - CSection 1A data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,12,Reason_Health_Not_Done,Reason Health not done:,F30,CSEC1A,Community round - CSection 1A data,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,1,cpexp30,Monthly household expenditures in 2009/10 constant prices,F114,pov2015_16,Consumption aggregate data,24,consumption aggregate;household expenditure;expenditure;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,2,nrrexp30,Monthly household expenditures in nominal prices,F114,pov2015_16,Consumption aggregate data,20,consumption aggregate;household expenditure;expenditure;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,3,interview,HH with food consumption,F1,AGSEC1,Agriculture round - AGSection 1 data,19,food consumption;consumption;food;cons,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
